Speaker	Utterance	Emotion	Sentiment
maya	मोनिश॥॥ चन् वे प्लेअसे सय् पत्च् इत् उप्॥। बत्ति सोउन्द्स् सो मिद्द्ले च्लस्स्	neutral	neutral
maya	बुत् शे'स् रिघ्त् योउ क्नोव्॥। चोमे ओन् बोथ् ओफ़् योउ॥। सचि, अभि मान् जओ॥। गिवे इत् अनोथेर् शोत्	neutral	neutral
rosesh	चोमे चोमे चोमे चोमे॥। लेत्स् चेलेब्रते॥। उन्च्ले चके कतिये॥।	neutral	neutral
sahil	एक् मिनुते, एक् मिनुते॥। आह्॥ लेकिन् ये चके तो रोसेश् कत्ने वल है न क्युकि वो कवित लिख्न चोध् रह है	neutral	neutral
rosesh	मै कभि कवित लिख्न नहि चोध् रह भै॥। मेइन् भि इन्कि तरह् कोशि करुन्ग॥। इत् मय् वोर्क्	neutral	neutral
sahil	वेल्ल्॥॥ उम्म्॥। नोत् इन् योउर् चसे॥। इ मेअन्॥। उम्म्॥। 	neutral	neutral
 
maya	ओह्ह्, ब्लेस्स् म्य् सोउल्! हह	neutral	neutral
dushyant	देख। लिघ्त्स् अप्ने आप् आ गयि। हो गय न साबित् कि लिघ्त्स् मेरि वजह् रे नहि गयि थि। इ'ल्ल् जुस्त् चेच्क् थे फ़्रिद्गे।	neutral	neutral
maya	नहि दुश्यन्त्!	neutral	neutral
indravardhan	अरय् नहि।	neutral	neutral
madhusudan	अए इन्दु, लिघ्त् आ गयि।	neutral	neutral
indravardhan	तो!	neutral	neutral
madhusudan	अखबार् पध् के सुन न।	neutral	neutral
indravardhan	मय, किसि ने इनको बताय नहि, कि ये पूरी तरह् बेहरे है!	neutral	neutral
maya	मैने बताने कि कोशिश् कि थि, लेकिन् उन्होन्ने पुछ॥।	neutral	neutral
madhusudan	है?	neutral	neutral
maya	इस् लिये मै चुप् हो गयि।	neutral	neutral
dushyant	फ़्रिद्गे रेपैर् हो गय! स्तर्त् कर् रह हु।	neutral	neutral
maya	नहि दुश्यन्त्, दुश्य॥।	neutral	neutral
dushyant	१, २, अन्द्॥।	neutral	neutral
rosesh	नहि!	neutral	neutral
sonya	ओह्!	neutral	neutral
maya	वोन्देर्फ़ुल्! चोन्ग्रतुलतिओन्स् दुश्यन्त्!	neutral	neutral
madhusudan	इन्दु तुने लिघ्त् क्यु बन्द् कर् दि।	neutral	neutral
indravardhan	अरय् मधु भै, मैने लिघ्त् बन्द् नहि कि।	neutral	neutral
madhusudan	नहि नहि, अखबार् बाद् मेइन् पध के सुनन, पेहले ये बत, लिघ्त् क्यु बन्द् कर् दि?	neutral	neutral
indravardhan	आआआअ!	neutral	neutral
 
maya	सो मोनिश, याद् तज हो जये?	neutral	neutral
monisha	हान् मुम्म्य् जि, याद् आ गय।	neutral	neutral
maya	अल्वय्स् रेमेम्बेर्, चहे कुच् भि बिगद् जए। रदिओ, दर्वजे क लोच्क्॥।	neutral	neutral
rosesh	दूध्, दहि॥	neutral	neutral
maya	कप्दोन् कि इस्त्रि, तुम्हरि तखदिर्, कुच् भि बिगद् जए, दुश्यन्त् को उस्कि भनक् नहि पध्नि चहिये। वरन, वो आ जएग, हेहे॥।	neutral	neutral
rosesh	तल्क् ओफ़् थे देविल् अन्द् देविल् चल्ल्स्, दुश्यन्त्॥	neutral	neutral
rosesh	ओकय् स्पेअकेर् पे लगत हु, लेत्स् हवे फ़ुन्।	neutral	neutral
rosesh	हि दुश्यन्त्!	neutral	neutral
dushyant	रघुवीर् चोम्पन्य् के त्रच्तोर्स् कभि मत् खरीद्न, उस्के त्य्रेस् कि कोइ गुरन्ती नहि है।	neutral	neutral
rosesh	अछ किय बत दिय, हुम् रघुवीर् क त्रच्तोर् हि खरीद्ने जन् रहे थे	neutral	neutral
dushyant	सहि वक़्त् पे फोने किय न	neutral	neutral
rosesh	होव्'स् सोन्य?	neutral	neutral
dushyant	सोन्य, उस्क प्रेस्सुरे चूकेर् खरब् हो गय है।	neutral	neutral
rosesh	ओह् सो सद्, रेअल्ल्य्!?	neutral	neutral
dushyant	अछ मै कब् से मोम् क मोबिले त्र्य् कर् रह थ, लग् हि नहि रह।	neutral	neutral
rosesh	मोम क मोबिले खरब् है।	neutral	neutral
