Speaker	Utterance	Emotion	Sentiment
pillu aunty	नहि नहि शक्कर् बिल्कुल् नहि मेरि दिएतिन्ग् जो चल् रहि है नो सुगर् प्लेअसे	joy	positive
maya	और् बेत आप्को?	joy	positive
pillu aunty	बब्य् को? ओने चुबे 	joy	positive
maya	क्य नाम् है तुम्हर बेत	joy	positive
pillu aunty	पयल्, बब्य् क नाम् पयल् है 	joy	positive
maya	थत्स् अ निचे नमे	joy	positive
monisha	हैल पत है मेरि चोउसिन् सिस्तेर् क भि नाम् पयल् है और् उस्कि जो बदि बेहेन् है न उस्क नाम् पनिजन् है और्	joy	positive
indravardhan	और् उन् दोनो कि मम्मि क नाम् घुन्ग्रू है	joy	positive
maya	इन्द्रवर्धन्	anger	negative
rosesh	वोव् पयेल्, मैने १९ कवितये लिखि है पयल् पर्। सुनौ?	joy	positive
sahil	पेह्ले पयल् से बात् तोह् कर् लो फिर् तो ज़िन्दगि भर् सुन्नि है पयल् को तुम्हरि कवितये बेचरि 	joy	positive
pillu aunty	मय चन् इ जुस्त् फ़्रेशेन् उप् अ लित्त्ले बित् 	joy	positive
monisha	अरी लेकिन् अप् फ़्रेश् तोह् है और् खमख मुह् धोएन्गि तोह् अप्क मकेउप् खरब् हो जयेग पिल्लु औन्त्य्	neutral	neutral
maya	मोनिश॥चोमे इ विल्ल् शोव् योउ थे वश्रूम्	neutral	neutral
pillu aunty	एक्ष्चुसे मे प्लेअसे 	joy	positive
indravardhan	मोनिश फ़्रेशेन् उप् होने क मत्लब् उन्हे बथ्रूम् जन है, 	neutral	neutral
monisha	अच्चा	neutral	neutral
indravardhan	अच पयल् बेति आप् कह तक् पधि है? अच मत्लब्	joy	positive
sahil	एक् मिनुते, वे वन्त् तो क्नोव् ग्रदुअते, पोस्त् ग्रदुअते? कुच् तोह् पदि है है न	joy	positive
indravardhan	हान् पर् कित्नि? ओ गले तक्	neutral	neutral
monisha	एक् मिनुते एक् मिनुते मैन् पुच्ति हून् मैन् पुच्ति हून्। आप् सिर्फ़् सिर् हान् य न मे हिलके जवब् देन हान्। ग्रदुअते? मत्रिच्? ८थ् स्तन्दर्द्? ५थ् स्तन्दर्द्? ३र्द् तोह्? 	neutral	neutral
maya	ये क्य हो रह है मोनिश 	neutral	neutral
monisha	कुच् नहि मम्मिजि बस् हुम्लोग् पत कर् लगने कि कोशिश् कर् रहे थे कि पयल् कह तक् पधि है	joy	positive
pillu aunty	ओ मेरि पयल् हेअर्त् सुर्गेओन् है विथ् फ्द् इन् नोन् इन्वसिवे चर्दिओ थेरप्य्	joy	positive
sahil	तुम् हेअर्त् सुर्गेओन् हो? 	neutral	neutral
monisha	मत्लब् दोच्तोर्?	neutral	neutral
indravardhan	वो अखिर् दोच्तोर् है	neutral	neutral
